timestamp,wave_height,wave_direction,wave_period,wind_speed,wind_direction,water_temperature,conductivity,specific_conductivity,total_dissolved_solids,ph,ph_mV,oxidation_reduction_potential,flourescent_dissolved_organic_matter,flourescent_dissolved_organic_matter_qsu,turbidity,chlorophylla_rfu,chlorophylla,phycocyanin_rfu,phycocyanin,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen,depth,turbidity_c6,phycoerythrin_c6,phycocyanin_c6,chlorophylla_c6,colored_dissolved_organic_matter_c6,depth_c6,water_temperature_c6
UTC,meter,degrees,seconds,meters per second,degrees,degrees Celsius,micorosiemens per centimeter,micorosiemens per centimeter,milligrams per liter,NAN,millivolts,millivolts,RFU,quinine sulfate units,FNU,RFU,micrograms per liter,RFU,micrograms per liter,%,milligrams per liter,meter,NTU,RFU,RFU,RFU,ppb,meter,degrees Celsius
data logger,GLCFS hindcast model,GLCFS hindcast model,GLCFS hindcast model,GLCFS hindcast model,GLCFS hindcast model,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,Turner C-6,Turner C-6,Turner C-6,Turner C-6,Turner C-6,Turner C-6,Turner C-6
5/26/2014 19:00,0.048,44.6164,0.9421,4.0556,166.5216,18.1145,274.275,315.825,205.25,8.5125,-105.3,235.15,1.4125,4.24,3.3225,1.4625,5.7925,-0.4175,-0.4175,123.1,11.6175,3.62975,3.8225,579.5,17.09,1326,697.6,3.4125,18.315
5/26/2014 20:00,0.0469,354.5382,0.9514,5.1448,93.9788,18.17875,271.525,312.2,202.75,8.525,-106,238.925,0.7725,2.31,2.7875,1.615,6.415,-0.465,-0.465,122.9,11.58,3.63625,2.9825,479.3,12.15,1213.8,577,3.395,18.2275
5/26/2014 21:00,0.0817,298.7842,1.1379,5.2525,91.8506,18.24275,278.2,319.425,207.5,8.5525,-107.475,236.925,1.93,5.8,3.19,2.27,9.0775,-0.4,-0.4,124.175,11.6875,3.64825,3.2225,531.8,12.78,1206.8,622.7,3.43,18.26
5/26/2014 22:00,0.1286,292.7592,1.4507,5.5703,110.59,18.255,286.125,328.425,213.25,8.5475,-107.225,233.95,3.1825,9.545,4.285,2.3975,9.5825,-0.31,-0.31,124.375,11.7,3.66,5.65,609.7,16.61,1485.2,739.4,3.465,18.3125
5/26/2014 23:00,0.1627,291.9949,1.6589,5.2435,118.8998,18.38625,294.375,336.9,218.75,8.5625,-108.2,233,4.2725,12.815,4.55,2.6075,10.4425,-0.2125,-0.2125,126.225,11.85,3.671,4.8625,685.6,18.94,2020.7,826.3,3.4475,18.42
5/27/2014 0:00,0.1784,290.705,1.7925,4.8664,120.7485,18.437,303.2,346.65,225,8.5575,-107.7,230.925,5.6675,17.0025,4.685,4.19,16.845,-0.1325,-0.1325,125.625,11.775,3.67875,4.7325,771.7,19.57,1942.9,901.9,3.4475,18.445
5/27/2014 1:00,0.1983,289.0525,1.95,4.4558,123.1522,18.53275,318.45,363.325,236.5,8.5225,-105.95,230.325,7.9075,23.7225,5.2925,4.23,16.9975,0.01,0.01,124.575,11.655,3.6725,5.195,865.7,22.56,2237.4,1066.1,3.43,18.53
5/27/2014 2:00,0.2019,287.9567,2.0635,3.5752,132.5544,18.648,328.475,373.825,243,8.53,-106.35,227.875,9.2025,27.605,5.7675,3.625,14.545,0.1725,0.1725,125.875,11.7475,3.6645,5.7925,1010.8,28.12,2605.2,1193.2,3.4475,18.6525
5/27/2014 3:00,0.1909,286.728,2.1304,3.3952,149.8738,18.773,333.075,378.05,245.75,8.5525,-107.6,227.2,9.8,29.395,5.9725,4.9325,19.8475,0.3275,0.3275,128.225,11.935,3.65525,5.8425,1117.2,31.37,2818.3,1241.1,3.4475,18.7775
5/27/2014 4:00,0.1712,285.2609,2.0276,3.1612,151.2828,18.856,335.65,380.25,247,8.555,-107.675,227.15,10.5525,31.6675,6.16,5.2675,21.1975,0.385,0.385,127.8,11.8775,3.637,6.415,1221.4,32.99,3159.2,1302.8,3.3775,18.8925
5/27/2014 5:00,0.1439,285.7132,1.8591,3.4049,184.4813,18.99925,342.575,386.9,251.5,8.5525,-107.675,228.3,11.2925,33.8775,6.2575,5.57,22.4375,0.495,0.495,128.6,11.9175,3.616,6.415,1346.7,38.95,3618.7,1354.9,3.3775,19.0125
5/27/2014 6:00,0.116,296.441,1.6685,3.7735,198.6974,18.792,333.5,378.35,246,8.4275,-100.625,231.3,9.9775,29.9275,6.1775,5.9375,23.9,0.3625,0.3625,124.475,11.58,3.589,6.395,1263.8,34.87,2935,1329.6,3.36,19.0425
5/27/2014 7:00,0.0977,311.3168,1.5315,3.4138,210.8747,18.2125,291.225,334.55,217.5,8.3125,-93.9,233.525,4.395,13.19,4.6225,3.0225,12.12,-0.1075,-0.1075,116.3,10.945,3.5535,5.11,811.9,26.84,2239.2,1031.9,3.3075,19.055
5/27/2014 8:00,0.0867,321.8192,1.4427,3.3331,208.702,18.4785,289.825,331.05,215.25,8.4375,-101.175,235.125,4.3825,13.1475,6.185,3.3675,13.5125,-0.0725,-0.0725,120.625,11.3025,3.5595,5.845,782.3,24.06,2043.9,919.2,3.325,18.9075
5/27/2014 9:00,0.0846,331.3654,1.3893,3.9131,209.1335,17.79325,284.875,330.375,215,8.145,-84.325,246,4.2825,12.8475,5.2075,3.61,14.49,0.0575,0.0575,108.425,10.3,3.552,5.9175,1010.3,29.08,2691.9,1094.2,3.3425,18.6225
5/27/2014 10:00,0.079,340.356,1.3359,3.198,228.0273,18.1305,298.4,343.4,223.25,8.31,-93.725,242,6.135,18.405,5.3425,4.47,17.99,0.22,0.22,115.7,10.91,3.545,6.055,1056.5,32.84,3101.1,1115.2,3.325,18.5975
5/27/2014 11:00,0.0687,356.4941,1.2844,3.4716,245.8351,18.51025,311.925,356.05,231.5,8.4325,-100.775,232.1,6.985,20.9575,5.365,4.7775,19.2175,0.115,0.115,123.275,11.535,3.58075,5.3875,1021.1,29.59,2827.4,1130.9,3.3775,19.2225
5/27/2014 12:00,0.0668,18.0628,1.1474,3.5845,241.3408,18.58625,312.2,355.725,231,8.44,-101.15,231.05,6.7025,20.105,5.225,3.5925,14.42,-0.0225,-0.0225,123.85,11.5775,3.62175,5.16,850,25.58,2445.8,1061.7,3.395,19.2175
5/27/2014 13:00,0.0707,31.5947,1.1501,3.8825,246.9527,18.91925,322.025,364.35,236.75,8.545,-107.275,227.95,8.23,24.6875,6.6175,4.0675,16.3425,0.075,0.075,128,11.8825,3.62,5.5375,898.2,25.95,2867.6,1097.7,3.395,19.3025
5/27/2014 14:00,0.0722,39.3449,1.154,3.5772,236.7315,19.333,312.175,350.025,227.5,8.6375,-112.675,226.875,6.2925,18.8725,7.2275,3.835,15.4125,0.0125,0.0125,132.175,12.165,3.62375,6.86,812.1,27.27,2158.5,965.1,3.36,19.3975
5/27/2014 15:00,0.0743,44.9116,1.148,4.4222,239.909,19.50075,309.75,346.1,225,8.7275,-117.825,222.275,5.6475,16.9525,4.995,2.57,10.2875,-0.0525,-0.0525,137.625,12.625,3.643,5.26,790.7,25.86,2320.8,938.3,3.3775,19.6
5/27/2014 16:00,0.0827,47.99,1.192,4.5738,211.4165,19.23925,291.825,327.9,213,8.625,-111.875,227.5,3.5225,10.5675,3.1625,1.8,7.165,-0.3,-0.3,132.775,12.2475,3.632,3.3825,617.1,18.1,1599.9,772.8,3.3775,19.6025
5/27/2014 17:00,0.0967,47.4084,1.2864,4.9991,210.2575,19.1905,305.125,343.2,223,8.5875,-109.625,227.85,5.54,16.6275,4.1425,2.9075,11.64,-0.25,-0.25,132.25,12.21,3.6065,4.07,619.1,18.16,1689,874.3,3.36,19.3925
5/27/2014 18:00,0.1078,47.5494,1.3605,4.8824,225.6565,19.0065,327.65,370,240.5,8.5,-104.725,228.8,9.5925,28.7725,4.7375,3.91,15.7025,-0.035,-0.035,130.15,12.0625,3.59525,4.0075,744.1,20.93,1924.8,1004.4,3.36,19.145
5/27/2014 19:00,0.1057,49.1371,1.3751,4.2782,233.31,18.84225,335.975,380.75,247.75,8.4225,-100.325,230.825,10.8375,32.51,5.4825,4.43,17.825,0.0825,0.0825,124.575,11.58,3.58575,4.7325,829.3,24.12,2127.1,1216.7,3.3425,19.005
5/27/2014 20:00,0.0979,50.6002,1.3301,4.5029,215.7422,18.33925,303.825,348.1,226.25,8.3625,-96.725,233.55,6.4575,19.3725,5.77,2.9975,12.02,-0.1175,-0.1175,120.75,11.34,3.58325,4.8775,767.8,23.52,1878.6,1065.8,3.36,18.77
5/27/2014 21:00,0.103,51.916,1.3201,5.3794,240.7012,18.733,284.475,322.925,210,8.56,-108.1,227.575,3.46,10.38,5.6975,3.64,14.6025,-0.04,-0.04,130.125,12.0975,3.585,5.805,719.8,25.32,1909.1,771,3.3425,19.1675
5/27/2014 22:00,0.109,54.1847,1.3697,4.2709,241.8472,18.15575,293.5,337.6,219.5,8.4625,-102.35,229.175,4.7775,14.325,6.2025,4.905,19.74,0.265,0.265,122.1,11.51,3.58075,4.8975,895.1,29.43,2630.9,894.3,3.3425,19.0975
5/27/2014 23:00,0.1051,55.3336,1.3922,4.2314,247.9829,18.498,292.95,334.4,217.5,8.6,-110.225,225.825,4.92,14.765,5.365,5.1,20.5275,0.1975,0.1975,127.275,11.91,3.58625,4.645,848.1,28.56,3045.3,874.8,3.36,19.35
5/28/2014 0:00,0.0975,56.1896,1.3301,4.174,241.2663,18.627,283.35,322.425,209.75,8.57,-108.7,221.45,2.975,8.92,4.6325,3.8725,15.56,-0.0775,-0.0775,125.625,11.715,3.61,3.9075,680.3,21.54,1729.6,769.4,3.36,19.53
5/28/2014 1:00,0.0845,56.4808,1.2574,3.2762,236.6635,19.40875,287.775,322.15,209.5,8.7575,-119.425,220,2.79,8.3725,3.1625,2.645,10.5825,-0.2025,-0.2025,133.4,12.2625,3.627,2.94,543.9,16.26,1458.1,684.2,3.3775,19.61
5/28/2014 2:00,0.0716,56.5883,1.1566,3.791,219.9163,19.465,284.325,317.95,206.75,8.745,-118.925,220.025,2.21,6.6275,2.8,1.69,6.7175,-0.31,-0.31,133.65,12.2725,3.5935,2.5925,508.6,13.76,1227.6,620.8,3.3425,19.605
5/28/2014 3:00,0.0674,55.9736,1.0948,3.864,231.5464,19.32975,280.55,314.625,204.5,8.7025,-116.225,224.275,1.87,5.6125,2.765,1.9825,7.9025,-0.245,-0.245,130.625,12.02,3.5805,2.535,532.2,13.59,1202.7,595,3.3425,19.45
5/28/2014 4:00,0.067,56.0864,1.0939,3.6974,231.9969,19.46425,278.4,311.325,202.5,8.6875,-115.55,225.35,1.26,3.7775,2.31,2.32,9.28,-0.375,-0.375,130.775,12.0075,3.601,2.2025,449.6,10.33,859.5,541.1,3.3775,19.56
5/28/2014 5:00,0.0677,55.9638,1.0997,3.8956,226.1691,19.519,272.6,304.525,198,8.655,-113.775,227.475,0.125,0.365,1.73,1.115,4.385,-0.4825,-0.4825,128.875,11.82,3.6145,1.6675,316.72,10.24,742.6,473.5,3.36,19.51
5/28/2014 6:00,0.0816,58.4369,1.1729,4.9659,265.1207,19.4915,273.85,306.05,198.75,8.66,-113.9,228.225,0.3575,1.075,1.765,1.2275,4.855,-0.4775,-0.4775,128.85,11.8225,3.62025,1.6375,303.31,9.02,914.7,481.3,3.36,19.4775
5/28/2014 7:00,0.1145,73.3491,1.3822,5.8625,289.7069,19.45575,275.7,308.35,200.25,8.6675,-114.425,225.9,0.7125,2.14,1.8875,1.2475,4.9325,-0.445,-0.445,129.325,11.8775,3.632,1.705,361.95,9.61,869.9,506.7,3.36,19.455
5/28/2014 8:00,0.128,79.4801,1.5254,4.0845,298.715,19.47175,269.95,301.825,196,8.6425,-112.975,223.075,-0.325,-0.985,1.3425,1.03,4.0475,-0.525,-0.525,127.025,11.6625,3.63175,1.3475,245.85,7.83,588.8,432.4,3.3775,19.455
5/28/2014 9:00,0.1158,76.6626,1.5454,3.4627,254.9683,19.426,271.8,304.15,197.75,8.6375,-112.7,213.8,-0.0525,-0.16,1.5325,1.0625,4.185,-0.52,-0.52,127.075,11.68,3.6225,1.4275,304.95,9.48,721.5,459.8,3.36,19.4325
5/28/2014 10:00,0.0927,73.188,1.3334,3.9902,223.3495,19.348,266.825,299.125,194.5,8.5875,-109.875,231.325,-0.7725,-2.3225,1.3025,0.935,3.66,-0.54,-0.54,123.975,11.41,3.6295,1.165,228.3,7.35,586.2,408.6,3.36,19.3725
5/28/2014 11:00,0.0804,67.768,1.2133,3.7294,226.5303,19.369,266.9,299.05,194.25,8.5775,-109.25,234.225,-0.845,-2.535,1.215,0.7975,3.1075,-0.57,-0.57,123.975,11.4075,3.66025,1.135,243.25,7.21,576.7,403,3.43,19.3775
5/28/2014 12:00,0.0744,64.7829,1.1523,3.6387,246.0299,19.37425,268.55,300.875,195.5,8.5725,-108.9,217.25,-0.4575,-1.3725,1.315,0.79,3.08,-0.58,-0.58,124.5,11.4525,3.6885,1.2,252.37,7.44,519.2,427.5,3.4475,19.3925
5/28/2014 13:00,0.0765,64.7066,1.1536,4.2546,251.9307,19.39925,268.475,300.625,195.25,8.57,-108.9,216.375,-0.59,-1.7625,1.2175,0.7375,2.86,-0.5975,-0.5975,124.825,11.4775,3.67675,1.2075,229.73,9.95,456.9,421.3,3.4125,19.395
5/28/2014 14:00,0.0984,67.5688,1.2847,5.0744,259.1246,19.41525,268.525,300.6,195.25,8.5825,-109.625,213.65,-0.57,-1.71,1.24,0.7275,2.8225,-0.6025,-0.6025,125.1,11.4975,3.67175,1.2575,215.31,7.99,449.9,423.7,3.4125,19.4025
5/28/2014 15:00,0.123,69.5663,1.447,4.896,255.2288,19.44825,269.075,301,195.5,8.5975,-110.3,224.8,-0.4725,-1.4175,1.22,0.6925,2.6825,-0.6175,-0.6175,125.875,11.5625,3.671,1.2125,197.94,6.07,443.4,424.5,3.4475,19.4425
5/28/2014 16:00,0.1317,69.6698,1.535,4.66,256.1315,19.473,269,300.8,195.75,8.585,-109.7,221.175,-0.5525,-1.655,1.1975,0.68,2.6275,-0.6125,-0.6125,125.575,11.53,3.67225,1.1975,210.4,6.14,487.8,423,3.43,19.4625
5/28/2014 17:00,0.1273,68.9513,1.5282,4.5183,251.9886,19.42875,266.05,297.7,193.75,8.545,-107.425,227.675,-1.0925,-3.275,0.97,0.6925,2.68,-0.5975,-0.5975,123.6,11.355,3.70275,0.96,209.09,5.03,407.1,378.6,3.4475,19.4075
5/28/2014 18:00,0.1293,68.7005,1.4964,5.9103,244.1514,19.41625,265.675,297.375,193.25,8.535,-106.7,222.825,-1.0975,-3.3,0.9625,0.6575,2.5475,-0.605,-0.605,122.95,11.3025,3.7005,0.985,190.6,4.97,380.7,377.7,3.4475,19.4
5/28/2014 19:00,0.1604,69.9613,1.6292,6.0471,255.6376,19.3795,265.75,297.725,193.5,8.51,-105.425,223.275,-1.035,-3.105,1.015,0.6775,2.6275,-0.62,-0.62,121.775,11.205,3.711,0.9925,195.78,5.97,382.3,385.4,3.43,19.365
5/28/2014 20:00,0.1938,73.0619,1.7979,6.5922,262.7771,19.29725,264.85,297.2,193,8.4825,-103.875,225.3,-1.0725,-3.215,1.26,0.6575,2.545,-0.615,-0.615,120,11.055,3.7305,1.28,196.1,6,393,385,3.48,19.285
5/28/2014 21:00,0.2107,79.5782,1.9063,6.593,299.9955,19.24275,264.875,297.575,193,8.4475,-101.975,227.7,-1.0175,-3.0475,1.62,0.66,2.56,-0.61,-0.61,118.3,10.91,3.72975,1.57,206.7,5.7,430.7,392.9,3.4125,19.2275
5/28/2014 22:00,0.1985,87.2107,1.889,5.6281,297.9518,19.216,265.075,297.975,194,8.4375,-101.3,227.95,-1.04,-3.125,2.0225,0.6325,2.445,-0.6275,-0.6275,117.175,10.815,3.76875,2.105,201.66,5.82,412.6,392.1,3.5125,19.195
5/28/2014 23:00,0.158,90.1885,1.6714,5.2391,286.652,19.17025,265.1,298.3,194,8.4125,-99.925,227.875,-1.055,-3.165,2.8775,0.625,2.4125,-0.6175,-0.6175,115.775,10.6925,3.8045,2.9875,195.97,6.63,395.6,390.4,3.5475,19.1525
5/29/2014 0:00,0.1394,91.7393,1.5573,4.8496,286.5964,19.1565,265,298.325,194,8.41,-99.65,230.8,-1.14,-3.4225,3.275,0.58,2.2375,-0.625,-0.625,115.15,10.6375,3.824,3.6,194.8,5.37,376.2,383.9,3.5775,19.135
5/29/2014 1:00,0.1276,94.5055,1.5803,3.6915,314.5158,19.1245,265.1,298.6,194,8.3875,-98.5,233.125,-1.1825,-3.5475,2.75,0.51,1.9525,-0.6525,-0.6525,114.325,10.57,3.81425,2.67,184.59,4.92,320.67,379.7,3.53,19.1075
5/29/2014 2:00,0.1033,97.5228,1.4404,3.8204,285.323,19.0465,264.95,298.95,194,8.365,-97.075,232.775,-1.18,-3.545,3.5975,0.475,1.8125,-0.66,-0.66,113.025,10.47,3.8235,3.715,178.05,4.91,281.86,381.7,3.5625,19.0275
5/29/2014 3:00,0.0757,95.536,1.3144,2.7704,356.7618,18.982,264.875,299.3,194.5,8.3425,-95.875,233.15,-1.165,-3.4975,7.555,0.475,1.8,-0.645,-0.645,111.875,10.3725,3.8395,7.2575,191.43,6.82,287.04,381.8,3.5475,18.96
5/29/2014 4:00,0.0538,97.1545,1.1361,2.7294,326.5762,18.9315,264.65,299.325,194.75,8.305,-93.7,235.7,-1.1825,-3.5525,9.22,0.45,1.6875,-0.645,-0.645,110.675,10.27,3.81,9.81,196.18,7.64,272.42,378.6,3.595,18.905
5/29/2014 5:00,0.0433,100.5276,0.9914,2.673,337.0074,18.893,264.95,299.925,195,8.305,-93.625,234.075,-1.1475,-3.445,10.78,0.44,1.6625,-0.615,-0.615,109.8,10.2,3.78875,9.8525,209.21,9.44,278.54,381.9,3.545,18.87
5/29/2014 6:00,0.0378,111.3719,0.9372,2.554,1.4922,18.84525,264.4,299.6,195,8.2925,-93,234.575,-1.175,-3.525,10.8025,0.4775,1.8175,-0.62,-0.62,109.4,10.1725,3.82725,10.34,203.77,8.28,259.71,378.6,3.5975,18.825
5/29/2014 7:00,0.0249,116.6011,0.7735,2.7396,223.0276,18.79075,263.975,299.5,195,8.285,-92.575,235.875,-1.2,-3.605,12.92,0.52,1.9975,-0.605,-0.605,108.8,10.13,3.851,13.705,224.66,10.15,293.91,375.1,3.6125,18.7675
5/29/2014 8:00,0.0183,44.6338,0.5724,3.0434,154.9867,18.74075,263.525,299.35,195,8.265,-91.4,235.9,-1.2475,-3.7475,17.53,0.515,1.96,-0.5975,-0.5975,107.8,10.045,3.862,18.17,246.98,12.11,302.98,369,3.615,18.72
5/29/2014 9:00,0.0292,14.0768,0.7056,2.9947,175.4857,18.70475,263.425,299.425,195,8.2525,-90.55,237.175,-1.235,-3.71,17.735,0.51,1.95,-0.575,-0.575,107,9.9775,3.892,18.295,251.24,12.18,281.95,368.7,3.63,18.685
5/29/2014 10:00,0.0298,6.5671,0.846,2.8428,77.6673,18.714,264.275,300.325,195,8.245,-90.175,237.1,-1.27,-3.8075,26.2625,0.505,1.9275,-0.5725,-0.5725,106.5,9.9275,3.9095,26.445,289.1,15.88,281.95,359.9,3.6825,18.695
5/29/2014 11:00,0.0276,289.5597,0.7158,3.0796,52.5047,18.72825,265.15,301.175,196,8.2425,-90.25,237.225,-1.26,-3.7725,26.37,0.47,1.785,-0.57,-0.57,106.475,9.92,3.89325,28.8675,291.81,16.39,277.41,361.5,3.665,18.71
5/29/2014 12:00,0.0364,272.2629,0.8472,2.1421,62.9572,18.7245,265.725,301.95,196,8.2325,-89.45,236.575,-1.2125,-3.6325,26.4775,0.4275,1.5975,-0.575,-0.575,105.9,9.87,3.85125,28.39,287.93,16.1,251.07,366.4,3.6125,18.7025
5/29/2014 13:00,0.0455,265.9311,0.9471,3.1313,59.5708,18.75,266.8,302.95,197,8.225,-89.05,234.375,-1.19,-3.57,30.7525,0.46,1.75,-0.57,-0.57,105.45,9.8225,3.8225,31.455,307.43,18.31,268.58,366.3,3.5475,18.7275
5/29/2014 14:00,0.0583,260.3015,1.0606,2.6712,72.6241,18.811,268.075,304,197.75,8.225,-89.075,232.9,-1.1325,-3.4,29.125,0.4875,1.8525,-0.5625,-0.5625,105.475,9.8125,3.8135,29.25,305.05,17,272.87,373.5,3.5775,18.7925
5/29/2014 15:00,0.0911,249.8508,1.3413,3.9378,49.3671,18.86025,269.025,304.75,198,8.2125,-88.45,232.05,-1.05,-3.1575,26.105,0.4625,1.7575,-0.5575,-0.5575,105.1,9.7725,3.751,27.12,292.75,15.92,278.29,382.4,3.495,18.845
5/29/2014 16:00,0.1168,244.1197,1.4873,3.9095,57.9941,18.8805,269.55,305.25,198,8.21,-88.225,230.775,-0.955,-2.865,21.9525,0.44,1.6675,-0.5875,-0.5875,104.425,9.705,3.7265,22.7575,269.2,14.48,268.72,390.4,3.465,18.87
5/29/2014 17:00,0.1267,245.9101,1.5523,4.1195,63.4521,18.88725,270.075,305.75,198.75,8.2,-87.675,231.65,-0.91,-2.74,21.77,0.4425,1.67,-0.61,-0.61,104.25,9.685,3.7365,21.705,263.09,13.41,281.94,394.9,3.515,18.88
5/29/2014 18:00,0.1446,245.6826,1.6424,3.5721,54.1532,19.04275,271.2,305.975,198.75,8.24,-89.825,232.2,-0.9225,-2.765,20.125,0.4825,1.8375,-0.6,-0.6,105.375,9.7575,3.72525,21.73,260.81,13.15,304.22,395.3,3.53,19.0675
5/29/2014 19:00,0.1732,244.7756,1.9155,4.0086,41.3398,19.30425,271.525,304.7,198.25,8.295,-93.025,226.525,-0.98,-2.9375,18.0375,0.54,2.07,-0.585,-0.585,107.35,9.89,3.7275,18.5875,260.64,13.2,333.82,388.3,3.4825,19.295
5/29/2014 20:00,0.1993,242.886,2.0738,3.6949,44.4107,19.394,271.65,304.225,198,8.285,-92.7,230.275,-0.965,-2.8925,16.93,0.555,2.1225,-0.5975,-0.5975,107.775,9.9125,3.75325,17.205,256.39,11.99,360.13,386.7,3.53,19.3875
5/29/2014 21:00,0.234,240.3932,2.2351,4.2617,65.2125,19.60825,279.85,311.975,202.75,8.315,-94.45,226.475,0.04,0.1175,16.315,0.6775,2.6275,-0.565,-0.565,108.575,9.9425,3.75825,16.215,295.73,12.81,406.63,470,3.5,19.6275
5/29/2014 22:00,0.26,238.49,2.2625,4.8315,62.9877,19.87675,294.575,326.5,212.25,8.305,-94,222.05,2.2775,6.83,15.9475,0.9125,3.575,-0.5025,-0.5025,108.95,9.9225,3.752,16.0875,350.66,15.11,538.53,633.2,3.465,19.8925
5/29/2014 23:00,0.2739,238.0054,2.3693,3.6751,54.4973,19.9355,299.75,331.85,215.75,8.2925,-93.275,222.075,3.1575,9.475,16.48,1.085,4.2725,-0.4675,-0.4675,109.025,9.9125,3.78275,15.7025,354.49,15.97,622.12,678.4,3.4975,19.9
5/30/2014 0:00,0.2668,238.332,2.2845,4.0887,70.2454,19.77775,293.3,325.8,211.75,8.2775,-92.525,223.55,2.14,6.415,15.42,0.9375,3.6725,-0.495,-0.495,108.125,9.8675,3.79775,15.68,362.48,15.24,634.2,647.9,3.5,19.82
5/30/2014 1:00,0.263,239.2071,2.4458,3.2813,50.0435,19.8295,307,340.6,221.25,8.27,-91.825,228.15,4.41,13.225,16.215,1.16,4.5775,-0.4425,-0.4425,106.875,9.7425,3.80325,15.7625,406.6,16.74,726.6,801.3,3.5,19.8125
5/30/2014 2:00,0.2515,239.6762,2.3653,4.1909,58.367,19.7645,308.35,342.65,222.75,8.24,-90.275,230.4,4.65,13.9525,17.0925,1.4575,5.77,-0.425,-0.425,105.4,9.6225,3.817,16.705,423.86,16.63,781.5,825.7,3.56,19.745
5/30/2014 3:00,0.2408,240.1181,2.1757,4.6778,59.2486,19.7405,312.925,347.9,226.25,8.2325,-89.875,231.85,5.2475,15.7375,19.75,1.215,4.8075,-0.415,-0.415,103.75,9.4725,3.80175,19.62,423.3,18.59,837.2,870.3,3.53,19.7225
5/30/2014 4:00,0.2455,240.2043,2.1605,4.343,62.1234,19.6935,313.525,348.875,226.75,8.22,-89,232.35,5.415,16.245,20.9125,1.1275,4.4425,-0.42,-0.42,102.9,9.405,3.7795,20.475,435.44,18.36,747.6,874,3.515,19.675
5/30/2014 5:00,0.2802,240.8177,2.2365,5.6216,74.3383,19.64825,310.575,345.925,224.75,8.205,-88.225,233.275,5.065,15.2,18.35,1.0575,4.1675,-0.4325,-0.4325,102.6,9.3875,3.755,18.2625,426.97,17.66,746.5,857.5,3.4825,19.625
5/30/2014 6:00,0.3558,243.7952,2.4582,6.1149,73.3317,19.577,309.15,344.875,224.25,8.1875,-87.075,234.5,4.9025,14.71,19.945,1.335,5.2825,-0.44,-0.44,100.875,9.24,3.707,19.8675,434.49,17.59,734.9,840.5,3.43,19.5575
5/30/2014 7:00,0.4289,247.6559,2.7299,5.8653,78.8843,19.4185,303.225,339.425,220.5,8.1525,-85.15,238.65,4.0125,12.0325,22.8225,0.9825,3.8675,-0.46,-0.46,99.525,9.1475,3.66325,22.42,386.88,18.03,646.4,774.7,3.4125,19.4025
5/30/2014 8:00,0.462,250.5786,2.8681,5.7539,74.9842,19.24475,289.525,325.275,211.25,8.14,-84.3,241.125,2.18,6.54,23.725,0.7425,2.895,-0.515,-0.515,99,9.1275,3.664,23.045,341.31,15.89,484.7,634.9,3.4125,19.2275
5/30/2014 9:00,0.4767,253.5906,2.9335,5.5532,77.9094,19.126,276.975,312,202.75,8.1575,-85.3,242.525,0.455,1.3575,20.4875,0.5925,2.275,-0.5625,-0.5625,99.725,9.2175,3.6695,19.1925,304.51,13.73,420.8,503.6,3.43,19.1025
5/30/2014 10:00,0.4731,256.4416,2.9821,4.8926,63.9442,19.05475,272.925,307.875,200.25,8.1725,-86.2,242.1,-0.065,-0.2,18.395,0.5375,2.0575,-0.57,-0.57,100.3,9.2825,3.69,18.635,279.24,13.17,445,464.6,3.4475,19.0325
5/30/2014 11:00,0.4719,258.4827,2.9981,5.3497,67.7605,19.0125,268.55,303.2,197.25,8.1825,-86.95,241.675,-0.605,-1.82,16.445,0.495,1.895,-0.59,-0.59,101.025,9.3625,3.74525,16.8475,264.16,12.21,391.9,424.5,3.5,18.9925
5/30/2014 12:00,0.4875,259.3321,2.9924,5.6235,71.1704,18.998,265.825,300.275,195.25,8.1975,-87.625,241.1,-0.88,-2.6325,14.695,0.4975,1.8975,-0.6025,-0.6025,101.675,9.425,3.792,15.0575,248.35,11.07,378.4,402.1,3.53,18.98
5/30/2014 13:00,0.5385,259.9661,3.1635,5.7826,82.2272,18.9825,262.475,296.575,192.5,8.205,-88.025,242.025,-0.995,-2.99,12.8275,0.4375,1.65,-0.6225,-0.6225,102.025,9.46,3.835,12.89,235.97,10.08,401.5,391.8,3.595,18.965
5/30/2014 14:00,0.5467,261.2458,3.2066,5.6216,78.1267,18.96825,261.925,296.025,192.5,8.2025,-87.9,243.1,-0.915,-2.745,12.18,0.41,1.5525,-0.63,-0.63,102,9.46,3.87075,12.4225,221.25,9.95,361.49,398.3,3.595,18.955
5/30/2014 15:00,0.5331,262.6246,3.3189,4.4181,68.0964,18.979,262.6,296.75,193,8.2125,-88.5,241.35,-0.64,-1.9275,12.05,0.3925,1.47,-0.635,-0.635,101.6,9.4225,3.8635,12.0175,216.07,9.48,364.9,422.7,3.6125,18.9675
5/30/2014 16:00,0.5056,263.8018,3.4843,3.7355,52.2184,19.0245,266.525,300.9,195.75,8.235,-89.825,241.725,-0.2275,-0.685,11.235,0.4275,1.6175,-0.6325,-0.6325,101.55,9.4075,3.82025,11.3575,237.48,9.38,412.8,454.3,3.5775,19.0125
