timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,depth,depth_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,pH,pH_flags,turbidity,turbidity_flags,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen_saturation_flags,organic_dissolved_oxygen,organic_dissolved_oxygen_flags,chlorophylla,chlorophylla_flags,phycocyanin,phycocyanin_flags,flourescent_dissolved_organic_matter,flourescent_dissolved_organic_matter_flags,NO3M_suna,NO3M_suna_flags,NO3_suna,NO3_suna_flags
10/1/2016 8:46,7.8,1 1 1 1,5.841,1 1 1 1,120.1,1 2 1 2,15.59,1 1 1 1,1016.596,1 1 1 1,1.039,1 1 1 1,17.99,1 1 1 1,301.4,1 1 1 1,7.587,1 1 1 1,53.54,1 1 1 1,95,1 1 1 1,8.99,1 1 1 1,0.972,1 1 1 1,0.873,1 1 1 1,0.974,1 1 1 1,8.9,1 1 1 1,0.1247,1 1 1 1
10/1/2016 9:01,7.4,1 1 1 1,5.671,1 1 1 1,125.1,1 2 1 2,15.64,1 1 1 1,1016.554,1 1 1 1,1.04,1 1 1 1,18.06,1 1 1 1,320.9,1 1 1 1,7.572,1 1 1 1,56.58,1 1 1 1,94.2,1 1 1 1,8.9,1 1 1 1,1.055,1 1 1 1,0.797,1 1 1 1,1.905,1 1 1 1,10.95,1 1 1 1,0.1533,1 1 1 1
10/1/2016 9:16,7.4,1 1 1 1,6.016,1 1 1 1,131.2,1 2 1 2,15.59,1 1 1 1,1016.66,1 1 1 1,1.04,1 1 1 1,18.09,1 1 1 1,330,1 1 1 1,7.575,1 1 1 1,57.5,1 1 1 1,94,1 1 1 1,8.87,1 1 1 1,1.045,1 1 1 1,0.813,1 1 1 1,2.369,1 1 1 1,10.98,1 1 1 1,0.1539,1 1 1 1
10/1/2016 9:31,8.3,1 1 1 1,6.422,1 1 1 1,132,1 2 1 2,15.53,1 1 1 1,1016.869,1 1 1 1,1.04,1 1 1 1,18.09,1 1 1 1,330.1,1 1 1 3,7.58,1 1 1 1,54.06,1 1 1 1,94,1 1 1 1,8.88,1 1 1 1,1.009,1 1 1 1,0.819,1 1 1 1,2.397,1 1 1 1,12.07,1 1 1 1,0.169,1 1 1 1
10/1/2016 9:46,8.7,1 1 1 1,6.417,1 1 1 1,135.5,1 2 1 2,15.43,1 1 1 1,1017.001,1 1 1 1,1.04,1 1 1 1,18.12,1 1 1 1,344.7,1 1 1 1,7.573,1 1 1 1,53.1,1 1 1 1,93.8,1 1 1 1,8.84,1 1 1 1,0.995,1 1 1 1,0.804,1 1 1 1,3.09,1 1 1 1,14.22,1 1 1 1,0.1991,1 1 1 1
10/1/2016 10:01,9.5,1 1 1 1,5.998,1 1 1 1,133.2,1 2 1 2,15.39,1 1 1 1,1017.062,1 1 1 1,1.042,1 1 1 1,18.14,1 1 1 1,353.4,1 1 1 3,7.572,1 1 1 1,53.44,1 1 1 1,93.7,1 1 1 1,8.83,1 1 1 1,1.052,1 1 1 1,0.797,1 1 1 1,3.5,1 1 1 1,12.8,1 1 1 1,0.1792,1 1 1 1
10/1/2016 10:16,8.3,1 1 1 1,5.68,1 1 1 1,135,1 2 1 2,15.35,1 1 1 1,1017.059,1 1 1 1,1.047,1 1 1 1,18.12,1 1 1 1,347.9,1 1 1 3,7.572,1 1 1 1,53.27,1 1 1 1,93.7,1 1 1 1,8.84,1 1 1 1,1.071,1 1 1 1,0.791,1 1 1 1,3.261,1 1 1 1,15.26,1 1 1 1,0.2138,1 1 1 1
10/1/2016 10:31,6.7,1 1 1 1,5.239,1 1 1 1,136.9,1 2 1 2,15.32,1 1 1 1,1017.012,1 1 1 1,1.04,1 1 1 1,18.14,1 1 1 1,357.3,1 1 1 1,7.572,1 1 1 1,52.87,1 1 1 1,93.7,1 1 1 1,8.84,1 1 1 1,1.028,1 1 1 1,0.807,1 1 1 1,3.722,1 1 1 1,16.96,1 1 1 1,0.2375,1 1 1 1
10/1/2016 10:46,8.4,1 1 1 1,5.188,1 1 1 1,134.5,1 2 1 2,15.29,1 1 1 1,1016.952,1 1 1 1,1.042,1 1 1 1,18.17,1 1 1 1,365,1 1 1 3,7.569,1 1 1 1,54.7,1 1 1 1,93.5,1 1 1 1,8.81,1 1 1 1,0.992,1 1 1 1,0.813,1 1 1 1,4.073,1 1 1 1,14,1 1 1 1,0.1961,1 1 1 1
10/1/2016 11:01,6.9,1 1 1 1,4.989,1 1 1 1,135.3,1 2 1 2,15.26,1 1 1 1,1016.924,1 1 1 1,1.042,1 1 1 1,18.16,1 1 1 1,346.2,1 1 1 1,7.56,1 1 1 1,56.9,1 1 1 1,93.3,1 1 1 1,8.8,1 1 1 1,1.012,1 1 1 1,0.795,1 1 1 1,3.215,1 1 1 1,11.63,1 1 1 1,0.1629,1 1 1 1
10/1/2016 11:16,6.4,1 1 1 1,4.596,1 1 1 1,135.7,1 2 1 2,15.31,1 1 1 1,1016.839,1 1 1 1,1.04,1 1 1 1,18.15,1 1 1 1,334.9,1 1 1 1,7.555,1 1 1 1,61.61,1 1 1 1,93.3,1 1 3 1,8.8,1 1 3 1,0.993,1 1 1 1,0.799,1 1 1 1,2.733,1 1 1 1,12.04,1 1 1 1,0.1686,1 1 1 1
10/1/2016 11:31,5.2,1 1 1 1,3.971,1 1 1 1,136.3,1 2 1 2,15.39,1 1 3 1,1016.848,1 1 1 1,1.042,1 1 1 1,18.14,1 1 1 1,336,1 1 1 1,7.56,1 1 1 1,66.57,1 1 1 1,93.3,1 1 3 1,8.8,1 1 3 1,0.961,1 1 1 1,0.828,1 1 1 1,2.826,1 1 1 1,12.77,1 1 1 1,0.1789,1 1 1 1
10/1/2016 11:46,6,1 1 1 1,3.991,1 1 1 1,125.7,1 2 1 2,15.38,1 1 3 1,1016.692,1 1 1 1,1.043,1 1 1 1,18.14,1 1 3 1,341.9,1 1 1 1,7.551,1 1 1 1,58.34,1 1 1 1,93.3,1 1 3 1,8.8,1 1 3 1,0.935,1 1 1 1,0.816,1 1 1 1,3.111,1 1 1 1,13.78,1 1 1 1,0.1929,1 1 1 1
10/1/2016 12:01,5.9,1 1 1 1,4.569,1 1 1 1,141.1,1 2 1 2,15.35,1 1 3 1,1017.124,1 1 1 1,1.049,1 1 1 1,18.14,1 1 3 1,348.8,1 1 1 1,7.554,1 1 1 1,52.88,1 1 1 1,93.3,1 1 3 1,8.8,1 1 3 1,0.904,1 1 1 1,0.779,1 1 1 1,3.449,1 1 1 1,15.57,1 1 1 1,0.2181,1 1 1 1
10/1/2016 12:16,6.3,1 1 1 1,5.066,1 1 1 1,147.2,1 2 1 2,15.34,1 1 1 1,1017.283,1 1 1 1,1.05,1 1 1 1,18.14,1 1 3 1,357.1,1 1 1 1,7.562,1 1 1 1,49.49,1 1 1 1,93.4,1 1 1 1,8.81,1 1 1 1,0.966,1 1 1 1,0.761,1 1 1 1,3.866,1 1 1 1,15.32,1 1 1 1,0.2146,1 1 1 1
10/1/2016 12:31,6.5,1 1 1 1,4.866,1 1 1 1,157,1 2 1 2,15.19,1 1 1 1,1017.401,1 1 1 1,1.05,1 1 1 1,18.12,1 1 1 1,355.9,1 1 1 1,7.562,1 1 1 1,51.45,1 1 1 1,93.4,1 1 1 1,8.82,1 1 1 1,0.925,1 1 1 1,0.778,1 1 1 1,3.807,1 1 1 1,12.58,1 1 1 1,0.1762,1 1 1 1
10/1/2016 12:46,6.9,1 1 1 1,4.676,1 1 1 1,155.4,1 2 1 2,15.26,1 1 1 1,1017.471,1 1 1 1,1.05,1 1 1 1,18.09,1 1 1 1,341.8,1 1 1 1,7.558,1 1 1 1,49.32,1 1 1 1,93.8,1 1 1 1,8.85,1 1 1 1,0.899,1 1 1 1,0.796,1 1 1 1,3.102,1 1 1 1,9.22,1 1 1 1,0.1291,1 1 1 1
10/1/2016 13:01,6.4,1 1 1 1,4.603,1 1 1 1,161.1,1 2 1 2,15.37,1 1 1 1,1017.507,1 1 1 1,1.052,1 1 1 1,18.05,1 1 1 1,316.4,1 1 1 3,7.557,1 1 1 1,48.83,1 1 1 1,94.4,1 1 1 1,8.92,1 1 1 1,0.851,1 1 1 1,0.76,1 1 1 1,1.807,1 1 1 1,7.24,1 1 1 1,0.1014,1 1 1 1
10/1/2016 13:16,5.8,1 1 1 1,4.578,1 1 1 1,167.8,1 2 1 2,15.39,1 1 1 1,1017.635,1 1 1 1,1.057,1 1 1 1,18.07,1 1 1 1,309,1 1 1 1,7.571,1 1 1 1,51.52,1 1 1 1,94.6,1 1 1 1,8.94,1 1 1 1,0.838,1 1 1 1,0.774,1 1 1 1,1.418,1 1 1 1,6.92,1 1 1 1,0.097,1 1 1 1
10/1/2016 13:31,6.9,1 1 1 1,5.491,1 1 1 1,170.8,1 2 1 2,15.43,1 1 1 1,1017.614,1 1 1 1,1.05,1 1 1 1,18.1,1 1 1 1,307.8,1 1 1 1,7.566,1 1 1 1,48.42,1 1 1 1,94.5,1 1 1 1,8.93,1 1 1 1,0.835,1 1 1 1,0.766,1 1 1 1,1.342,1 1 1 1,6.34,1 1 1 1,0.0887,1 1 1 1
10/1/2016 13:46,6,1 1 1 1,4.61,1 1 1 1,168.5,1 2 1 2,15.54,1 1 1 1,1017.623,1 1 1 1,1.05,1 1 1 1,18.14,1 1 1 1,303,1 1 1 1,7.572,1 1 1 1,50.37,1 1 1 1,94.5,1 1 3 1,8.92,1 1 1 1,0.833,1 1 1 1,0.762,1 1 1 1,1.058,1 1 1 1,5.46,1 1 1 1,0.0765,1 1 1 1
10/1/2016 14:01,4.9,1 1 1 1,3.988,1 1 1 1,159.9,1 2 1 2,15.88,1 1 1 1,1017.709,1 1 1 1,1.052,1 1 1 1,18.18,1 1 1 1,301.2,1 1 1 1,7.572,1 1 1 1,51.38,1 1 1 1,94.5,1 1 3 1,8.91,1 1 1 1,0.82,1 1 1 1,0.766,1 1 1 1,0.961,1 1 1 1,4.67,1 1 1 1,0.0654,1 1 1 1
10/1/2016 14:16,5.1,1 1 1 1,3.88,1 1 1 1,152.7,1 2 1 2,16.01,1 1 1 1,1017.834,1 1 1 1,1.058,1 1 1 1,18.26,1 1 1 1,295.7,1 1 1 1,7.576,1 1 1 1,54.36,1 1 1 1,94.5,1 1 3 1,8.89,1 1 1 1,0.74,1 1 1 1,0.753,1 1 1 1,0.658,1 1 1 1,4.48,1 1 1 1,0.0628,1 1 1 1
10/1/2016 14:31,5,1 1 1 1,3.888,1 1 1 1,152,1 2 1 2,16.08,1 1 1 1,1017.842,1 1 4 1,1.051,1 1 1 1,18.32,1 1 1 1,293.3,1 1 1 1,7.582,1 1 1 1,48.51,1 1 1 1,94.5,1 1 3 1,8.88,1 1 1 1,0.731,1 1 1 1,0.74,1 1 1 1,0.554,1 1 1 1,4.42,1 1 1 1,0.0619,1 1 1 1
10/1/2016 14:46,5.7,1 1 1 1,3.888,1 1 1 1,153.9,1 2 1 2,16.27,1 1 1 1,1017.862,1 1 4 1,1.051,1 1 1 1,18.39,1 1 1 1,290.6,1 1 1 1,7.583,1 1 1 1,55.94,1 1 1 1,94.4,1 1 1 1,8.86,1 1 1 1,0.734,1 1 1 1,0.727,1 1 1 1,0.439,1 1 1 1,4.56,1 1 1 1,0.0638,1 1 1 1
10/1/2016 15:01,5,1 1 1 1,3.4,1 1 1 1,133.3,1 2 1 2,16.14,1 1 1 1,1017.873,1 1 4 1,1.053,1 1 1 1,18.39,1 1 1 1,291.4,1 1 1 1,7.582,1 1 1 1,55.26,1 1 1 1,94.3,1 1 1 1,8.85,1 1 1 1,0.793,1 1 1 1,0.736,1 1 1 1,0.474,1 1 1 1,4.66,1 1 1 1,0.0652,1 1 1 1
10/1/2016 15:16,6.2,1 1 1 1,3.046,1 1 1 1,126.1,1 2 1 2,16.51,1 1 1 1,1017.836,1 1 4 1,1.06,1 1 1 1,18.42,1 1 1 1,291.6,1 1 1 1,7.584,1 1 1 1,56.36,1 1 1 1,94.5,1 1 1 1,8.86,1 1 1 1,0.798,1 1 1 1,0.742,1 1 1 1,0.509,1 1 1 1,5.69,1 1 1 1,0.0797,1 1 1 1
10/1/2016 15:31,4.2,1 1 1 1,2.776,1 1 1 1,130.1,1 2 1 2,16.7,1 1 1 1,1017.824,1 1 4 1,1.059,1 1 1 1,18.52,1 1 1 1,292.9,1 1 1 1,7.591,1 1 1 1,56.98,1 1 1 1,94.8,1 1 1 1,8.87,1 1 1 1,0.817,1 1 1 1,0.794,1 1 1 1,0.5,1 1 1 1,5.15,1 1 1 1,0.0721,1 1 1 1
10/1/2016 15:46,4.7,1 1 1 1,3.233,1 1 1 1,121.5,1 2 1 2,16.6,1 1 1 1,1017.802,1 1 1 1,1.057,1 1 1 1,18.6,1 1 1 1,291.7,1 1 1 1,7.586,1 1 1 1,61.59,1 1 1 1,94.8,1 1 1 1,8.86,1 1 1 1,0.791,1 1 1 1,0.747,1 1 1 1,0.317,1 1 1 1,5.28,1 1 1 1,0.074,1 1 1 1
10/1/2016 16:01,4.2,1 1 1 1,3.174,1 1 1 1,119.4,1 2 1 2,16.74,1 1 1 1,1017.742,1 1 1 1,1.053,1 1 1 1,18.61,1 1 1 1,291.8,1 1 1 1,7.591,1 1 1 1,65.9,1 1 1 1,94.7,1 1 1 1,8.85,1 1 1 1,0.798,1 1 1 1,0.747,1 1 1 1,0.292,1 1 1 1,4.95,1 1 1 1,0.0694,1 1 1 1
10/1/2016 16:16,4.4,1 1 1 1,3.236,1 1 1 1,122.3,1 2 1 2,16.81,1 1 1 1,1017.554,1 1 1 1,1.057,1 1 1 1,18.65,1 1 1 1,290,1 1 1 1,7.597,1 1 1 1,65.97,1 1 1 1,95,1 1 1 1,8.87,1 1 1 1,0.748,1 1 1 1,0.747,1 1 1 1,0.215,1 1 1 1,3.97,1 1 1 1,0.0556,1 1 1 1
10/1/2016 16:31,5.7,1 1 1 1,3.811,1 1 1 1,109.8,1 2 1 2,16.79,1 1 1 1,1017.476,1 1 1 1,1.051,1 1 1 1,18.74,1 1 1 1,285.3,1 1 1 1,7.611,1 1 1 1,66.95,1 1 1 1,95.9,1 1 1 1,8.93,1 1 1 1,0.746,1 1 1 1,0.733,1 1 1 1,0.012,1 1 1 1,4.24,1 1 1 1,0.0594,1 1 1 1
10/1/2016 16:46,5.4,1 1 1 1,3.907,1 1 1 1,110.2,1 2 1 2,16.79,1 1 1 1,1017.412,1 1 1 1,1.05,1 1 1 1,18.74,1 1 1 1,285.7,1 1 1 1,7.602,1 1 1 1,64.19,1 1 1 1,95.5,1 1 1 1,8.9,1 1 1 1,0.741,1 1 1 1,0.721,1 1 1 1,0.035,1 1 1 1,4.09,1 1 1 1,0.0574,1 1 1 1
10/1/2016 17:01,5.5,1 1 1 1,3.859,1 1 1 1,109.5,1 2 1 2,16.9,1 1 1 1,1017.389,1 1 1 1,1.05,1 1 1 1,18.76,1 1 1 1,284.7,1 1 1 1,7.602,1 1 1 1,67.36,1 1 1 1,95.4,1 1 1 1,8.89,1 1 1 1,0.767,1 1 1 1,0.724,1 1 1 1,0.003,1 1 1 1,4.14,1 1 1 1,0.0579,1 1 1 1
10/1/2016 17:16,5.8,1 1 1 1,4.219,1 1 1 1,105.4,1 2 1 2,16.89,1 1 1 1,1017.24,1 1 1 1,1.05,1 1 1 1,18.79,1 1 1 1,284.8,1 1 1 1,7.604,1 1 1 1,74.04,1 1 1 1,95.5,1 1 1 1,8.89,1 1 1 1,0.783,1 1 1 1,0.737,1 1 1 1,0.005,1 1 1 1,3.82,1 1 1 1,0.0534,1 1 1 1
10/1/2016 17:31,5.4,1 1 1 1,4.184,1 1 1 1,98.7,1 2 1 2,16.77,1 1 1 1,1017.108,1 1 1 1,1.05,1 1 1 1,18.92,1 1 1 1,281.9,1 1 1 1,7.612,1 1 1 1,72.55,1 1 1 1,95.9,1 1 1 1,8.91,1 1 1 1,0.796,1 1 1 1,0.797,1 1 1 1,-0.082,4 1 1 1,3.65,1 1 1 1,0.0511,1 1 1 1
10/1/2016 17:46,5.6,1 1 1 1,3.969,1 1 1 1,99.9,1 2 1 2,16.81,1 1 1 1,1016.993,1 1 1 1,1.05,1 1 1 1,18.9,1 1 1 1,281.9,1 1 1 1,7.61,1 1 1 1,70.58,1 1 1 1,95.7,1 1 1 1,8.89,1 1 1 1,0.764,1 1 1 1,0.727,1 1 1 1,-0.07,4 1 1 1,4.05,1 1 1 1,0.0567,1 1 1 1
10/1/2016 18:01,5.2,1 1 1 1,3.782,1 1 1 1,100.5,1 2 1 2,16.85,1 1 3 1,1016.824,1 1 1 1,1.05,1 1 1 1,18.88,1 1 1 1,281.9,1 1 1 1,7.6,1 1 1 1,71.64,1 1 1 1,95.6,1 1 1 1,8.88,1 1 1 1,0.759,1 1 1 1,0.728,1 1 1 1,-0.067,4 1 1 1,3.71,1 1 1 1,0.052,1 1 1 1
10/1/2016 18:16,6,1 1 1 1,4.308,1 1 1 1,94.2,1 2 1 2,16.88,1 1 3 1,1016.644,1 1 1 1,1.047,1 1 1 1,18.86,1 1 1 1,281.8,1 1 1 1,7.596,1 1 1 1,59.62,1 1 1 1,95.4,1 1 1 1,8.87,1 1 1 1,0.784,1 1 1 1,0.716,1 1 1 1,-0.067,4 1 1 1,3.9,1 1 1 1,0.0546,1 1 1 1
10/1/2016 18:31,6,1 1 1 1,4.4,1 1 1 1,92.7,1 2 1 2,16.85,1 1 3 1,1016.394,1 1 1 1,1.041,1 1 1 1,18.82,1 1 1 1,282.7,1 1 1 1,7.598,1 1 1 1,61.02,1 1 1 1,95.2,1 1 1 1,8.86,1 1 1 1,0.746,1 1 1 1,0.68,1 1 1 1,-0.02,4 1 1 1,4.15,1 1 1 1,0.0581,1 1 1 1
10/1/2016 18:46,5.6,1 1 1 1,4.432,1 1 1 1,95.3,1 2 1 2,16.88,1 1 3 1,1016.2,1 1 1 1,1.04,1 1 1 1,18.76,1 1 1 1,284.7,1 1 1 1,7.589,1 1 1 1,63.37,1 1 1 1,94.9,1 1 1 1,8.84,1 1 1 1,0.755,1 1 1 1,0.659,1 1 1 1,0.058,1 1 1 1,4.8,1 1 1 1,0.0672,1 1 1 1
10/1/2016 19:01,6.4,1 1 1 1,4.482,1 1 1 1,92.9,1 2 1 2,16.82,1 1 1 1,1016.019,1 1 1 1,1.04,1 1 1 1,18.69,1 1 1 1,287.1,1 1 1 1,7.579,1 1 1 1,68.46,1 1 1 1,94.6,1 1 1 1,8.83,1 1 1 1,0.753,1 1 1 1,0.666,1 1 1 1,0.144,1 1 1 1,4.49,1 1 1 1,0.0629,1 1 1 1
10/1/2016 19:16,5.5,1 1 1 1,4.12,1 1 1 1,96.8,1 2 1 2,17.01,1 1 1 1,1015.864,1 1 1 1,1.04,1 1 1 1,18.68,1 1 1 1,288,1 1 1 1,7.579,1 1 1 1,63.99,1 1 1 1,94.9,1 1 1 1,8.85,1 1 1 1,0.76,1 1 1 1,0.68,1 1 1 1,0.178,1 1 1 1,4.43,1 1 1 1,0.062,1 1 1 1
10/1/2016 19:31,6.8,1 1 1 1,4.587,1 1 1 1,100.6,1 2 1 2,17.07,1 1 1 1,1015.811,1 1 1 1,1.04,1 1 1 1,18.77,1 1 1 1,286.3,1 1 1 1,7.591,1 1 1 1,57.57,1 1 1 1,95.6,1 1 1 1,8.9,1 1 1 1,0.808,1 1 1 1,0.709,1 1 1 1,0.086,1 1 1 1,4.57,1 1 1 1,0.0641,1 1 1 1
10/1/2016 19:46,6.6,1 1 1 1,4.544,1 1 1 1,94.3,1 2 1 2,16.98,1 1 1 1,1015.749,1 1 1 1,1.038,1 1 1 1,18.73,1 1 1 1,287.4,1 1 1 1,7.582,1 1 1 1,55.75,1 1 1 1,95.2,1 1 1 1,8.87,1 1 1 1,0.794,1 1 1 1,0.706,1 1 1 1,0.147,1 1 1 1,4.9,1 1 1 1,0.0686,1 1 1 1
10/1/2016 20:01,6.7,1 1 1 1,5.086,1 1 1 1,96.8,1 2 1 2,16.85,1 1 1 1,1015.729,1 1 3 1,1.031,1 1 1 1,18.71,1 1 1 1,287.7,1 1 1 1,7.579,1 1 1 1,62.24,1 1 1 1,94.8,1 1 1 1,8.84,1 1 1 1,0.754,1 1 1 1,0.696,1 1 1 1,0.151,1 1 1 1,4.45,1 1 1 1,0.0624,1 1 1 1
10/1/2016 20:16,6.5,1 1 1 1,5.087,1 1 1 1,95.7,1 2 1 2,17.15,1 1 1 1,1015.721,1 1 3 1,1.03,1 1 1 1,18.71,1 1 1 1,286.7,1 1 1 1,7.577,1 1 1 1,66.41,1 1 1 1,95.1,1 1 1 1,8.87,1 1 1 1,0.787,1 1 1 1,0.703,1 1 1 1,0.071,1 1 1 1,4.25,1 1 1 1,0.0596,1 1 1 1
10/1/2016 20:31,6.9,1 1 1 1,5.22,1 1 1 1,102.2,1 2 1 2,17.44,1 1 1 1,1015.719,1 1 3 1,1.031,1 1 1 1,18.73,1 1 1 1,286.7,1 1 1 1,7.588,1 1 1 1,67.74,1 1 1 1,95.4,1 1 1 1,8.89,1 1 1 1,0.86,1 1 1 1,0.74,1 1 1 1,0.031,1 1 1 1,4.55,1 1 1 1,0.0637,1 1 1 1
10/1/2016 20:46,7,1 1 1 1,5.408,1 1 1 1,109.3,1 2 1 2,17.26,1 1 1 1,1015.708,1 1 3 1,1.03,1 1 1 1,18.73,1 1 1 1,285.7,1 1 1 1,7.575,1 1 1 1,72.47,1 1 1 1,95.6,1 1 1 1,8.9,1 1 1 1,0.914,1 1 1 1,0.802,1 1 1 1,-0.036,4 1 1 1,4.87,1 1 1 1,0.0682,1 1 1 1
10/1/2016 21:01,6.4,1 1 1 1,5.153,1 1 1 1,107.9,1 2 1 2,17.25,1 1 1 1,1015.67,1 1 1 1,1.03,1 1 1 1,18.69,1 1 1 1,286.9,1 1 1 1,7.576,1 1 1 1,72.61,1 1 1 1,95.1,1 1 1 1,8.87,1 1 1 1,0.892,1 1 1 1,0.746,1 1 1 1,0.018,1 1 1 1,4.96,1 1 1 1,0.0695,1 1 1 1
10/1/2016 21:16,6.9,1 1 1 1,5.42,1 1 1 1,108.5,1 2 1 2,17.26,1 1 1 1,1015.608,1 1 4 1,1.03,1 1 1 1,18.67,1 1 1 1,288.5,1 1 1 1,7.567,1 1 1 1,71.21,1 1 1 1,94.8,1 1 1 1,8.85,1 1 1 1,0.855,1 1 1 1,0.77,1 1 1 1,0.101,1 1 1 1,4.62,1 1 1 1,0.0648,1 1 1 1
10/1/2016 21:31,7.9,1 1 1 1,5.74,1 1 1 1,109.7,1 2 1 2,17.15,1 1 1 1,1015.637,1 1 4 1,1.031,1 1 1 1,18.69,1 1 1 1,286.6,1 1 1 1,7.577,1 1 1 1,66.68,1 1 1 1,95.1,1 1 1 1,8.87,1 1 1 1,0.903,1 1 1 1,0.745,1 1 1 1,0.006,1 1 1 1,4.6,1 1 1 1,0.0644,1 1 1 1
10/1/2016 21:46,7.2,1 1 1 1,5.078,1 1 1 1,109.2,1 2 1 2,16.69,1 1 1 1,1015.673,1 1 4 1,1.03,1 1 1 1,18.67,1 1 1 1,287,1 1 1 1,7.562,1 1 1 1,67.79,1 1 1 1,94.8,1 1 1 1,8.85,1 1 1 1,0.84,1 1 1 1,0.752,1 1 1 1,0.026,1 1 1 1,4.97,1 1 1 1,0.0697,1 1 1 1
10/1/2016 22:01,6.1,1 1 1 1,4.544,1 1 1 1,100.5,1 2 1 2,16.91,1 1 1 1,1015.678,1 1 4 1,1.03,1 1 1 1,18.65,1 1 1 1,288.4,1 1 1 1,7.56,1 1 1 1,69.04,1 1 1 1,94.4,1 1 1 1,8.82,1 1 1 1,0.854,1 1 1 1,0.729,1 1 1 1,0.091,1 1 1 1,5.51,1 1 1 1,0.0772,1 1 1 1
10/1/2016 22:16,7.1,1 1 1 1,5.204,1 1 1 1,107.1,1 2 1 2,17.18,1 1 1 1,1015.63,1 1 4 1,1.03,1 1 1 1,18.62,1 1 1 1,290.3,1 1 1 1,7.552,1 1 1 1,65.01,1 1 1 1,94,1 1 1 1,8.78,1 1 1 1,0.857,1 1 1 1,0.736,1 1 1 1,0.185,1 1 1 1,5.12,1 1 1 1,0.0717,1 1 1 1
10/1/2016 22:31,5.5,1 1 1 1,3.75,1 1 1 1,127.6,1 2 1 2,17.41,1 1 1 1,1015.543,1 1 1 1,1.03,1 1 1 1,18.62,1 1 1 1,289.8,1 1 1 1,7.553,1 1 1 1,63.44,1 1 1 1,94.1,1 1 1 1,8.79,1 1 1 1,0.861,1 1 1 1,0.721,1 1 1 1,0.152,1 1 1 1,5.25,1 1 1 1,0.0736,1 1 1 1
10/1/2016 22:46,5.4,1 1 1 1,4.042,1 1 1 1,154.2,1 2 1 2,17.82,1 1 1 1,1015.482,1 1 1 1,1.027,1 1 1 1,18.63,1 1 1 1,289,1 1 1 1,7.552,1 1 1 1,60.12,1 1 1 1,94,1 1 1 1,8.78,1 1 1 1,0.812,1 1 1 1,0.734,1 1 1 1,0.12,1 1 1 1,4.92,1 1 1 1,0.0689,1 1 1 1
10/1/2016 23:01,5.6,1 1 1 1,4.312,1 1 1 1,157.4,1 2 1 2,17.61,1 1 1 1,1015.471,1 1 1 1,1.023,1 1 1 1,18.64,1 1 1 1,288.1,1 1 1 1,7.546,1 1 1 1,62.95,1 1 1 1,94,1 1 1 1,8.78,1 1 1 1,0.836,1 1 1 1,0.739,1 1 1 1,0.076,1 1 1 1,4.79,1 1 1 1,0.0671,1 1 1 1
10/1/2016 23:16,4.7,1 1 1 1,3.896,1 1 1 1,161.1,1 2 1 2,17.45,1 1 1 1,1015.399,1 1 1 1,1.03,1 1 1 1,18.65,1 1 1 1,287.3,1 1 1 1,7.535,1 1 1 1,66.12,1 1 1 1,93.9,1 1 1 1,8.77,1 1 1 1,0.857,1 1 1 1,0.72,1 1 1 1,0.049,1 1 1 1,4.98,1 1 1 1,0.0698,1 1 1 1
10/1/2016 23:31,5,1 1 1 1,3.719,1 1 1 1,171.8,1 2 1 2,17.42,1 1 1 1,1015.36,1 1 1 1,1.03,1 1 1 1,18.64,1 1 1 1,286.7,1 1 1 1,7.54,1 1 1 1,67.36,1 1 1 1,93.9,1 1 1 1,8.76,1 1 1 1,0.869,1 1 1 1,0.747,1 1 1 1,0.006,1 1 1 1,4.62,1 1 1 1,0.0648,1 1 1 1
10/1/2016 23:46,4.7,1 1 1 1,3.691,1 1 1 1,165.9,1 2 1 2,17.37,1 1 1 1,1015.324,1 1 1 1,1.03,1 1 1 1,18.65,1 1 1 1,286.5,1 1 1 1,7.532,1 1 1 1,73.59,1 1 1 1,93.8,1 1 1 1,8.76,1 1 1 1,0.866,1 1 1 1,0.717,1 1 1 1,0,1 1 1 1,4.67,1 1 1 1,0.0654,1 1 1 1
10/2/2016 0:01,5.6,1 1 1 1,4.112,1 1 1 1,173,1 2 1 2,17.01,1 1 1 1,1015.224,1 1 1 1,1.029,1 1 1 1,18.64,1 1 1 1,286.3,1 1 1 1,7.53,1 1 1 1,67.03,1 1 1 1,93.6,1 1 1 1,8.75,1 1 1 1,0.867,1 1 1 1,0.732,1 1 1 1,-0.013,4 1 1 1,4.69,1 1 1 1,0.0657,1 1 1 1
10/2/2016 0:16,5.1,1 1 1 1,3.606,1 1 1 1,180.2,1 2 1 2,16.85,1 1 1 1,1015.262,1 1 1 1,1.03,1 1 1 1,18.63,1 1 1 1,286.1,1 1 1 1,7.525,1 1 1 1,62.63,1 1 1 1,93.5,1 1 1 1,8.73,1 1 1 1,0.914,1 1 1 1,0.724,1 1 1 1,-0.007,4 1 1 1,4.76,1 1 1 1,0.0667,1 1 1 1
