timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,depth,depth_flags,turbidity,turbidity_flags,chlorophylla,chlorophylla_flags,turbidity_c6,turbidity_c6_flags,phycoerythrin_c6,phycoerythrin_c6_flags,phycocyanin_c6,phycocyanin_c6_flags,chlorophylla_c6,chlorophylla_c6_flags,colored_dissolved_organic_matter_c6,colored_dissolved_organic_matter_c6_flags,depth_c6,depth_c6_flags,water_temperature_c6,water_temperature_c6_flags
UTC,meters per second,NAN,meters per second,NAN,degrees,NAN,degrees Celsius,NAN,mbar,NAN,degrees Celsius,NAN,millisiemens per centimeter,NAN,meters,NAN,NTU,NAN,RFU,NAN,NTU,NAN,RFU,NAN,RFU,NAN,RFU,NAN,ppb,NAN,meter,NAN,degrees Celsius,NAN
data logger,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,YSI 6600v2,NAN,YSI 6600v2,NAN,YSI 6600v2,NAN,YSI 6600v2,NAN,YSI 6600v2,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN
7/22/2014 10:31,5.7,1 1 1 1,3.886,1 1 1 1,153.4,1 2 1 2,24.27,1 1 1 1,997.9688,1 1 1 1,24.38,1 1 1 1,308.9,1 1 4 1,0.918,1 1 1 1,-7.804,4 3 1 1,1.628,1 1 1 4,3.38,1 1 1 1,211.72,1 1 1 1,25.96,1 1 1 1,389.92,1 1 1 1,530,1 1 1 1,0.55,1 2 2 2,24.78,1 2 2 2
7/22/2014 10:46,6.2,1 1 1 1,4.591,1 1 1 1,153.2,1 2 1 2,24.18,1 1 1 1,998.0966,1 1 1 1,24.37,1 1 1 1,308.9,1 1 4 1,0.919,1 1 1 1,-7.56,4 3 1 1,1.971,1 1 1 1,4.74,1 1 1 1,205.88,1 1 1 1,71.92,1 1 1 1,356.6,1 1 1 1,535.2,1 1 1 1,0.62,1 2 2 2,24.77,1 2 2 2
7/22/2014 11:01,6.5,1 1 1 1,5.154,1 1 1 1,149.9,1 2 1 2,24.11,1 1 1 1,998.0767,1 1 1 1,24.35,1 1 1 1,308.9,1 1 4 1,0.915,1 1 1 1,-7.507,4 3 1 1,1.379,1 1 1 1,5.34,1 1 1 1,247.12,1 1 1 1,29.84,1 1 1 1,315.08,1 1 1 1,536,1 1 1 1,0.55,1 2 2 2,24.73,1 2 2 2
7/22/2014 11:16,6.7,1 1 1 1,4.794,1 1 1 1,155,1 2 1 2,24.01,1 1 1 1,998.0189,1 1 1 1,24.32,1 1 1 1,308.3,1 1 1 1,0.915,1 1 1 1,-7.266,4 3 1 1,2.684,1 1 1 4,3.01,1 1 1 1,206.04,1 1 1 1,35.72,1 1 1 1,396.44,1 1 1 1,539.2,1 1 1 1,0.55,1 2 2 2,24.7,1 2 2 2
7/22/2014 11:31,6.4,1 1 1 1,4.669,1 1 1 1,162.3,1 2 1 2,23.9,1 1 1 1,997.8466,1 1 1 1,24.31,1 1 1 1,308.2,1 1 1 1,0.913,1 1 1 1,-7.179,4 3 1 1,60.26,1 3 1 4,2.24,1 1 1 1,213.88,1 1 1 1,68.64,1 1 1 1,356.8,1 1 1 1,540.8,1 1 1 1,0.55,1 2 2 2,24.7,1 2 2 2
7/22/2014 11:46,6.1,1 1 1 1,4.647,1 1 1 1,173,1 2 1 2,23.76,1 1 1 1,997.9322,1 1 1 1,24.29,1 1 1 1,308.1,1 1 1 1,0.915,1 1 1 1,-7.102,4 3 1 1,1.868,1 1 1 4,3.48,1 1 1 1,222.4,1 1 1 1,24.48,1 1 1 1,476.68,1 1 1 1,539.6,1 1 1 1,0.55,1 2 2 2,24.67,1 2 2 2
7/22/2014 12:01,5.4,1 1 1 1,3.386,1 1 1 1,181,1 2 1 2,23.76,1 1 1 1,998.1577,1 1 1 1,24.29,1 1 1 1,308.3,1 1 1 1,0.921,1 1 1 1,-7.37,4 3 1 1,45.62,1 3 1 4,3.28,1 1 1 1,230.68,1 1 1 1,34.4,1 1 1 1,370.08,1 1 1 1,541.6,1 1 1 1,0.69,1 2 2 2,24.67,1 2 2 2
7/22/2014 12:16,4.6,1 1 1 1,3.352,1 1 1 1,178.9,1 2 1 2,23.74,1 1 1 1,998.1822,1 1 1 1,24.27,1 1 1 1,308.4,1 1 1 1,0.92,1 1 1 1,-7.146,4 3 1 1,30.82,1 3 1 3,3.27,1 1 1 1,234.52,1 1 1 1,29.32,1 1 1 1,415.12,1 1 1 1,544.8,1 1 1 1,0.62,1 2 2 2,24.68,1 2 2 2
7/22/2014 12:31,4.6,1 1 1 1,3.092,1 1 1 1,193.5,1 2 1 2,23.79,1 1 1 1,998.2656,1 1 1 1,24.27,1 1 1 1,308.5,1 1 1 1,0.922,1 1 1 1,-7.402,4 3 1 1,1.478,1 1 1 4,2.82,1 1 1 1,194.44,1 1 1 1,25.16,1 1 1 1,298.44,1 1 1 1,549.2,1 1 1 1,0.62,1 2 2 2,24.67,1 2 2 2
7/22/2014 12:46,4.9,1 1 1 1,3.762,1 1 1 1,177.2,1 2 1 2,23.9,1 1 1 1,998.3277,1 1 1 1,24.26,1 1 1 1,308.6,1 1 1 1,0.921,1 1 1 1,-7.32,4 3 1 1,1.402,1 1 1 1,3.08,1 1 1 1,256.6,1 1 1 1,33.36,1 1 1 1,396.48,1 1 1 1,546.4,1 1 1 1,0.62,1 2 2 2,24.65,1 2 2 2
7/22/2014 13:01,4.3,1 1 1 1,3.221,1 1 1 1,174.6,1 2 1 2,23.96,1 1 1 1,998.3644,1 1 1 1,24.25,1 1 1 1,308,1 1 1 1,0.922,1 1 1 1,-7.601,4 3 1 1,1.714,1 1 1 1,3.38,1 1 1 1,237.92,1 1 1 1,28.76,1 1 1 1,397.24,1 1 1 1,548,1 1 1 1,0.55,1 2 2 2,24.63,1 2 2 2
7/22/2014 13:16,4.4,1 1 1 1,3.202,1 1 1 1,174,1 2 1 2,24.04,1 1 1 1,998.3156,1 1 1 1,24.24,1 1 1 1,308,1 1 1 1,0.921,1 1 1 1,-7.129,4 3 1 1,1.612,1 1 1 1,3.23,1 1 1 1,224,1 1 1 1,26.12,1 1 1 1,327.36,1 1 1 1,552.8,1 1 1 1,0.55,1 2 2 2,24.63,1 2 2 2
7/22/2014 13:31,4.6,1 1 1 1,3.131,1 1 1 1,182.2,1 2 1 2,24.01,1 1 1 1,998.3033,1 1 1 1,24.23,1 1 1 1,308,1 1 1 1,0.92,1 1 1 1,-7.234,4 3 1 1,1.628,1 1 1 1,2.99,1 1 1 1,226.96,1 1 1 1,30.48,1 1 1 1,317.48,1 1 1 1,556.8,1 1 1 1,0.62,1 2 2 2,24.61,1 2 2 2
7/22/2014 13:46,3.5,1 1 1 1,2.743,1 1 1 1,191.9,1 2 1 2,24.03,1 1 1 1,998.3688,1 1 1 1,24.21,1 1 1 1,307.9,1 1 1 1,0.925,1 1 1 1,-6.714,4 3 1 1,1.772,1 1 1 1,5.06,1 1 1 1,250.68,1 1 1 1,32,1 1 1 1,336.6,1 1 1 1,558.4,1 1 1 1,0.62,1 2 2 2,24.62,1 2 2 2
7/22/2014 14:01,3.8,1 1 1 1,2.933,1 1 1 1,188.9,1 2 1 2,24.09,1 1 1 1,998.4844,1 1 1 1,24.21,1 1 1 1,308,1 1 1 1,0.924,1 1 1 1,-7.002,4 3 1 1,1.313,1 1 1 1,4.17,1 1 1 1,293.32,1 1 1 1,34.32,1 1 1 1,359.76,1 1 1 1,562.4,1 1 1 1,0.62,1 2 2 2,24.6,1 2 2 2
7/22/2014 14:16,4.5,1 1 1 1,3.671,1 1 1 1,176,1 2 1 2,24.03,1 1 1 1,998.2677,1 1 1 1,24.19,1 1 1 1,308,1 1 1 1,0.923,1 1 1 1,-5.819,4 3 1 1,2.894,1 1 1 4,4.43,1 1 1 1,243.28,1 1 1 1,53.4,1 1 1 1,336.28,1 1 1 1,562.4,1 1 1 1,0.62,1 2 2 2,24.58,1 2 2 2
7/22/2014 14:31,4.9,1 1 1 1,3.844,1 1 1 1,180.9,1 2 1 2,23.8,1 1 1 1,998.2722,1 1 1 1,24.18,1 1 1 1,308,1 1 1 1,0.921,1 1 1 1,-5.852,4 3 1 1,43.9,1 3 1 4,7.22,1 1 1 1,324.76,1 1 1 1,44,1 1 1 1,385.88,1 1 1 1,563.6,1 1 1 1,0.62,1 2 2 2,24.57,1 2 2 2
7/22/2014 14:46,5.7,1 1 1 1,4.032,1 1 1 1,177.7,1 2 1 2,23.84,1 1 1 1,998.3077,1 1 1 1,24.17,1 1 1 1,308.4,1 1 1 1,0.922,1 1 1 1,-6.662,4 3 1 1,1.451,1 1 1 4,3.85,1 1 1 1,254.68,1 1 1 1,48.08,1 1 1 1,299.84,1 1 1 1,566.8,1 1 1 1,0.55,1 2 2 2,24.56,1 2 2 2
7/22/2014 15:01,5.2,1 1 1 1,3.286,1 1 1 1,193.8,1 2 1 2,24.06,1 1 1 1,998.4166,1 1 1 1,24.17,1 1 1 1,308.8,1 1 1 1,0.924,1 1 1 1,-6.269,4 3 1 1,1.288,1 1 1 1,4.94,1 1 1 1,264.76,1 1 1 1,84.76,1 1 1 1,327.92,1 1 1 1,573.2,1 1 1 1,0.62,1 2 2 2,24.55,1 2 2 2
7/22/2014 15:16,5.1,1 1 1 1,3.708,1 1 1 1,192.3,1 2 1 2,24.19,1 1 1 1,998.5244,1 1 1 1,24.15,1 1 1 1,308.9,1 1 1 1,0.923,1 1 1 1,-5.928,4 3 1 1,1.638,1 1 1 1,4.93,1 1 1 1,300.48,1 1 1 1,67.32,1 1 1 1,379.4,1 1 1 1,567.6,1 1 1 1,0.62,1 2 2 2,24.54,1 2 2 2
7/22/2014 15:31,5,1 1 1 1,3.642,1 1 1 1,197.5,1 2 1 2,24.46,1 1 1 1,998.6177,1 1 1 1,24.15,1 1 1 1,308.9,1 1 1 1,0.923,1 1 1 1,-6.252,4 3 1 1,1.504,1 1 1 4,3.47,1 1 1 1,227.56,1 1 1 1,35.04,1 1 1 1,273.92,1 1 1 1,568.8,1 1 1 1,0.62,1 2 2 2,24.54,1 2 2 2
7/22/2014 15:46,3.7,1 1 1 1,2.561,1 1 1 1,220.7,1 2 1 2,24.49,1 1 1 1,998.64,1 1 1 1,24.14,1 1 1 1,309,1 1 1 1,0.929,1 1 1 1,-4.847,4 3 1 1,30.86,1 3 1 3,5.98,1 1 1 1,259.84,1 1 1 1,36.96,1 1 1 1,342.4,1 1 1 1,570.4,1 1 1 1,0.62,1 2 2 2,24.53,1 2 2 2
7/22/2014 16:01,3.2,1 1 1 1,2.241,1 1 1 1,252.1,1 2 1 2,24.35,1 1 1 1,998.6989,1 1 1 1,24.14,1 1 1 1,309,1 1 4 1,0.931,1 1 1 1,-5.386,4 3 1 1,44.05,1 3 1 4,3.61,1 1 1 1,445.92,1 1 1 1,63.36,1 1 1 1,318.8,1 1 1 1,566.8,1 1 1 1,0.55,1 2 2 2,24.53,1 2 2 2
7/22/2014 16:16,3.9,1 1 1 1,2.691,1 1 1 1,245.7,1 2 1 2,24.21,1 1 1 1,998.76,1 1 1 1,24.16,1 1 1 1,309,1 1 4 1,0.931,1 1 1 1,-5.123,4 3 1 1,2.042,1 1 1 4,4.5,1 1 1 1,322.4,1 1 1 1,42.64,1 1 1 1,328.04,1 1 1 1,571.2,1 1 1 1,0.69,1 2 2 2,24.55,1 2 2 2
7/22/2014 16:31,3.5,1 1 1 1,2.637,1 1 1 1,222.4,1 2 1 2,24.42,1 1 1 1,998.5433,1 1 1 1,24.17,1 1 1 1,309,1 1 4 1,0.928,1 1 1 1,-4.73,4 3 1 1,2.064,1 1 1 1,4.02,1 1 1 1,273.92,1 1 1 1,38.88,1 1 1 1,331.48,1 1 1 1,567.2,1 1 1 1,0.62,1 2 2 2,24.57,1 2 2 2
7/22/2014 16:46,3.7,1 1 1 1,2.584,1 1 1 1,242.2,1 2 1 2,24.23,1 1 1 1,998.6822,1 1 1 1,24.18,1 1 1 1,309,1 1 4 1,0.93,1 1 1 1,-4.339,4 3 1 1,1.407,1 1 1 4,9.45,1 1 1 1,300.68,1 1 1 1,47.68,1 1 1 1,341.04,1 1 1 1,570.8,1 1 1 1,0.62,1 2 2 2,24.58,1 2 2 2
7/22/2014 17:01,3.3,1 1 1 1,2.58,1 1 1 1,253.7,1 2 1 2,24.17,1 1 1 1,998.89,1 1 1 1,24.2,1 1 1 1,309,1 1 4 1,0.932,1 1 1 1,-4.43,4 3 1 1,29.43,1 3 1 4,7.6,1 1 1 1,292.36,1 1 1 1,51.6,1 1 1 1,348.84,1 1 1 1,562.4,1 1 1 1,0.62,1 2 2 2,24.61,1 2 2 2
7/22/2014 17:16,2.9,1 1 1 1,2.139,1 1 1 1,233.6,1 2 1 2,24.31,1 1 1 1,998.801,1 1 1 1,24.24,1 1 1 1,309,1 1 4 1,0.931,1 1 1 1,-3.356,4 3 1 1,1.924,1 1 1 4,10.51,1 1 1 1,427.32,1 1 1 1,45.64,1 1 1 1,329.48,1 1 1 1,564,1 1 1 1,0.62,1 2 2 2,24.65,1 2 2 2
7/22/2014 17:31,3,1 1 1 1,2.023,1 1 1 1,238,1 2 1 2,24.8,1 1 1 1,998.6355,1 1 1 1,24.28,1 1 1 1,309,1 1 4 1,0.929,1 1 1 1,-3.496,4 3 1 1,2.743,1 1 1 4,5.92,1 1 1 1,385.68,1 1 1 1,49.24,1 1 1 1,315.2,1 1 1 1,559.6,1 1 1 1,0.62,1 2 2 2,24.72,1 2 2 2
7/22/2014 17:46,2.7,1 1 1 1,1.88,1 1 1 1,236.1,1 2 1 2,25.28,1 1 1 1,998.5189,1 1 1 1,24.32,1 1 1 1,309,1 1 4 1,0.927,1 1 1 1,-4.116,4 3 1 1,30.02,1 3 1 4,11.88,1 1 1 1,347.72,1 1 1 1,53.08,1 1 1 1,294.8,1 1 1 1,554,1 1 1 1,0.62,1 2 2 2,24.78,1 2 2 2
7/22/2014 18:01,2.7,1 1 1 1,2.004,1 1 1 1,234,1 2 1 2,25.57,1 1 1 1,998.3666,1 1 1 1,24.4,1 1 1 1,309,1 1 4 1,0.926,1 1 1 1,-2.764,4 1 1 1,2.321,1 1 1 4,7.05,1 1 1 1,268.24,1 1 1 1,62.88,1 1 1 1,361.32,1 1 1 1,547.6,1 1 1 1,0.62,1 2 2 2,24.87,1 2 2 2
7/22/2014 18:16,2.5,1 1 1 1,1.789,1 1 1 1,218.5,1 2 1 2,26.26,1 1 1 1,998.3188,1 1 1 1,24.49,1 1 1 1,309,1 1 4 1,0.924,1 1 1 1,3.498,1 1 1 1,28.94,1 3 1 4,9.57,1 1 1 1,295.36,1 1 1 1,54,1 1 1 1,314.52,1 1 1 1,546.4,1 1 1 1,0.62,1 2 2 2,24.98,1 2 2 2
7/22/2014 18:31,2.7,1 1 1 1,2.083,1 1 1 1,160,1 2 1 2,26.59,1 1 1 1,997.9744,1 1 1 1,24.57,1 1 1 1,308.9,1 1 1 1,0.921,1 1 1 1,-3.26,4 3 1 1,2.323,1 1 1 4,3.6,1 1 1 1,239.68,1 1 1 1,34.6,1 1 1 1,321.2,1 1 1 1,546,1 1 1 1,0.62,1 2 2 2,25.1,1 2 2 2
7/22/2014 18:46,2.7,1 1 1 1,1.977,1 1 1 1,160.7,1 2 1 2,26.55,1 1 1 1,997.8722,1 1 1 1,24.63,1 1 1 1,309,1 1 1 1,0.92,1 1 1 1,-3.37,4 3 1 1,2.34,1 1 1 3,6.13,1 1 1 1,228.64,1 1 1 1,31.88,1 1 1 1,299.76,1 1 1 1,540.8,1 1 1 1,0.62,1 2 2 2,25.16,1 2 2 2
7/22/2014 19:01,3.1,1 1 1 1,2.561,1 1 1 1,153.2,1 2 1 2,26.32,1 1 1 1,997.6244,1 1 1 1,24.64,1 1 1 1,308.9,1 1 1 1,0.916,1 1 1 1,-3.767,4 3 1 1,15.85,1 3 1 3,4.45,1 1 1 1,281.84,1 1 1 1,38.04,1 1 1 1,346.2,1 1 1 1,535.6,1 1 1 1,0.62,1 2 2 2,25.22,1 2 2 2
7/22/2014 19:16,3.5,1 1 1 1,2.782,1 1 1 1,152.9,1 2 1 2,26.12,1 1 1 1,997.5066,1 1 1 1,24.68,1 1 1 1,308.9,1 1 1 1,0.915,1 1 1 1,-3.953,4 3 1 1,44.07,1 3 1 4,7.28,1 1 1 1,307.64,1 1 1 1,34.64,1 1 1 1,406.2,1 1 1 1,539.6,1 1 1 1,0.62,1 2 2 2,25.25,1 2 2 2
7/22/2014 19:31,2.9,1 1 1 1,2.226,1 1 1 1,148.3,1 2 1 2,26.47,1 1 1 1,997.3422,1 1 1 1,24.7,1 1 1 1,308.9,1 1 1 1,0.913,1 1 1 1,-3.959,4 3 1 1,45.52,1 3 1 4,6.18,1 1 1 1,308.36,1 1 1 1,43,1 1 1 1,303.8,1 1 1 1,532.8,1 1 1 1,0.62,1 2 2 2,25.4,1 2 2 2
7/22/2014 19:46,3.4,1 1 1 1,2.477,1 1 1 1,133.8,1 2 1 2,26.54,1 1 1 1,997.0855,1 1 1 1,24.65,1 1 1 1,308.7,1 1 1 1,0.91,1 1 1 1,-5.329,4 3 1 1,2.37,1 1 1 4,5.89,1 1 1 1,326.52,1 1 1 1,56.6,1 1 1 1,285.16,1 1 1 1,538,1 1 1 1,0.55,1 2 2 2,25.39,1 2 2 2
7/22/2014 20:01,3.3,1 1 1 1,2.758,1 1 1 1,132.1,1 2 1 2,26.55,1 1 1 1,996.9866,1 1 1 1,24.71,1 1 1 1,308.5,1 1 1 1,0.91,1 1 1 1,-5.178,4 3 1 1,2.057,1 1 1 1,4.77,1 1 1 1,337.96,1 1 1 1,43.68,1 1 1 1,312.6,1 1 1 1,525.6,1 1 1 1,0.55,1 2 2 2,25.59,1 2 2 2
7/22/2014 20:16,3.7,1 1 1 1,2.739,1 1 1 1,130,1 2 1 2,26.72,1 1 1 1,996.8577,1 1 1 1,25.25,1 1 1 1,309,1 1 1 1,0.908,1 1 1 1,-1.729,4 1 1 1,2.958,1 1 1 1,8.32,1 1 1 1,345.2,1 1 1 1,61.56,1 1 1 1,302.96,1 1 1 1,508.8,1 1 1 1,0.55,1 2 2 2,25.75,1 2 2 2
7/22/2014 20:31,4.5,1 1 1 1,3.534,1 1 1 1,133.7,1 2 1 2,26.82,1 1 1 1,996.6766,1 1 1 1,25.45,1 1 1 1,309.8,1 1 1 1,0.905,1 1 1 1,1.803,1 1 1 1,2.204,1 1 1 1,6.76,1 1 1 1,350.12,1 1 1 1,65.28,1 1 1 1,386.6,1 1 1 1,537.2,1 1 1 1,0.55,1 2 2 2,25.96,1 2 2 2
7/22/2014 20:46,5,1 1 1 1,3.446,1 1 1 1,119.9,1 2 1 2,26.74,1 1 1 1,996.52,1 1 1 1,25.56,1 1 1 1,310.7,1 1 1 1,0.903,1 1 1 1,1.847,1 1 1 1,2.584,1 1 1 1,16.59,1 1 1 1,434.44,1 1 1 1,59.12,1 1 1 1,357.64,1 1 1 1,522.4,1 1 1 1,0.62,1 2 2 2,25.98,1 2 2 2
7/22/2014 21:01,5,1 1 1 1,3.8,1 1 1 1,121.5,1 2 1 2,26.68,1 1 1 1,996.27,1 1 1 1,25.61,1 1 1 1,312.6,1 1 1 1,0.901,1 1 1 1,1.352,1 1 1 1,2.559,1 1 1 1,12.58,1 1 1 1,388.68,1 1 1 1,82.24,1 1 1 1,384.6,1 1 1 1,534,1 1 1 1,0.62,1 2 2 2,26.06,1 2 2 2
7/22/2014 21:16,5.2,1 1 1 1,3.487,1 1 1 1,125.1,1 2 1 2,26.97,1 1 1 1,996.0989,1 1 1 1,25.73,1 1 1 1,311.4,1 1 1 1,0.899,1 1 1 1,2.076,1 1 1 1,2.271,1 1 1 1,21.25,1 1 1 1,422.44,1 1 1 1,74.12,1 1 1 1,294.68,1 1 1 1,521.6,1 1 1 1,0.48,1 2 2 2,26.15,1 2 2 2
7/22/2014 21:31,5.3,1 1 1 1,3.553,1 1 1 1,135.7,1 2 1 2,27.14,1 1 1 1,996.0466,1 1 1 1,25.87,1 1 1 1,309.2,1 1 1 1,0.898,1 1 1 1,3.18,1 1 1 1,1.98,1 1 1 4,18.38,1 1 1 1,466.52,1 1 1 1,66.2,1 1 1 1,381.36,1 1 1 1,536.8,1 1 1 1,0.55,1 2 2 2,26.2,1 2 2 2
7/22/2014 21:46,5.6,1 1 1 1,4.059,1 1 1 1,114.7,1 2 1 2,26.67,1 1 1 1,996.0177,1 1 1 1,25.84,1 1 1 1,310.6,1 1 1 1,0.898,1 1 1 1,2.288,1 1 1 1,46.04,1 3 1 4,15.91,1 1 1 1,410,1 1 1 1,65.92,1 1 1 1,430.72,1 1 1 1,548.8,1 1 1 1,0.55,1 2 2 2,26.05,1 2 2 2
7/22/2014 22:01,5.9,1 1 1 1,3.89,1 1 1 1,118.8,1 2 1 2,26.61,1 1 1 1,995.8755,1 1 1 1,25.8,1 1 1 1,311.9,1 1 1 1,0.895,1 1 1 1,-0.034,4 1 1 1,1.141,1 1 1 4,9.18,1 1 1 1,462.8,1 1 1 1,77.88,1 1 1 1,391.76,1 1 1 1,544,1 1 1 1,0.55,1 2 2 2,26.16,1 2 2 2
7/22/2014 22:16,5.5,1 1 1 1,4.197,1 1 1 1,118.6,1 2 1 2,26.72,1 1 1 1,995.7033,1 1 1 1,25.86,1 1 1 1,311.3,1 1 1 1,0.894,1 1 1 1,-0.59,4 1 1 1,0.987,1 1 1 1,6.26,1 1 1 1,477.04,1 1 1 1,62.8,1 1 1 1,327.2,1 1 1 1,516,1 1 1 1,0.48,1 2 2 2,26.3,1 2 2 2
7/22/2014 22:31,4.9,1 1 1 1,3.59,1 1 1 1,121.8,1 2 1 2,26.94,1 1 1 1,995.5822,1 1 1 1,25.9,1 1 1 1,311,1 1 1 1,0.891,1 1 1 1,0.467,1 1 1 1,0.966,1 1 1 1,8.95,1 1 1 1,427.52,1 1 1 1,61.12,1 1 1 1,362.72,1 1 1 1,534,1 1 1 1,0.55,1 2 2 2,26.27,1 2 2 2
7/22/2014 22:46,4.9,1 1 1 1,3.234,1 1 1 1,133.7,1 2 1 2,27.43,1 1 1 1,995.5089,1 1 1 1,25.91,1 1 1 1,311.4,1 1 1 1,0.891,1 1 1 1,-0.991,4 1 1 1,0.94,1 1 1 1,5.4,1 1 1 1,435.76,1 1 1 1,60.96,1 1 1 1,371.24,1 1 1 1,532.8,1 1 1 1,0.55,1 2 2 2,26.36,1 2 2 2
7/22/2014 23:01,6,1 1 1 1,4.802,1 1 1 1,199.1,1 2 1 2,28.45,1 3 1 1,995.4144,1 1 1 1,25.97,1 1 1 1,310.9,1 1 1 1,0.886,1 1 1 1,-1.271,4 1 1 1,0.961,1 1 1 1,11.1,1 1 1 1,339.76,1 1 1 1,62.04,1 1 1 1,375.24,1 1 1 1,537.2,1 1 1 1,0.55,1 2 2 2,26.32,1 2 2 2
7/22/2014 23:16,6.6,1 1 1 1,4.792,1 1 1 1,198.3,1 2 1 2,28.81,1 3 1 1,995.3555,1 1 1 1,25.95,1 1 1 1,311.2,1 1 1 1,0.889,1 1 1 1,1.487,1 1 1 1,0.912,1 1 1 1,6.28,1 1 1 1,394.24,1 1 1 1,46.44,1 1 1 1,353.4,1 1 1 1,530.4,1 1 1 1,0.55,1 2 2 2,26.35,1 2 2 2
7/22/2014 23:31,6.3,1 1 1 1,4.79,1 1 1 1,197.8,1 2 1 2,28.98,1 3 1 1,995.1411,1 1 1 1,25.92,1 1 1 1,311.3,1 1 1 1,0.887,1 1 1 1,-2.598,4 1 1 1,0.956,1 1 1 1,6.09,1 1 1 1,346.84,1 1 1 1,58.96,1 1 1 1,404.44,1 1 1 1,543.2,1 1 1 1,0.55,1 2 2 2,26.29,1 2 2 2
7/22/2014 23:46,7.2,1 1 1 1,4.989,1 1 1 1,206.9,1 2 1 2,28.9,1 3 1 1,995.1533,1 1 1 1,25.92,1 1 1 1,311.9,1 1 1 1,0.892,1 1 1 1,-3.044,4 3 1 1,0.939,1 1 1 1,4.51,1 1 1 1,381.96,1 1 1 1,50,1 1 1 1,398.84,1 1 1 1,541.2,1 1 1 1,0.55,1 2 2 2,26.32,1 2 2 2
7/23/2014 0:01,7.1,1 1 1 1,4.876,1 1 1 1,204.4,1 2 1 2,29.04,1 3 1 1,995.0966,1 1 1 1,25.87,1 1 1 1,311.9,1 1 1 1,0.892,1 1 1 1,-3.13,4 3 1 1,0.958,1 1 1 1,6.29,1 1 1 1,386.72,1 1 1 1,52.32,1 1 1 1,402.32,1 1 1 1,554.8,1 1 1 1,0.48,1 2 2 2,26.28,1 2 2 2
7/23/2014 0:16,6.8,1 1 1 1,4.863,1 1 1 1,201.7,1 2 1 2,29.07,1 3 1 1,994.9677,1 1 1 1,25.82,1 1 1 1,311.4,1 1 1 1,0.886,1 1 1 1,-3.347,4 3 1 1,0.98,1 1 1 1,7.57,1 1 1 1,362.84,1 1 1 1,47.6,1 1 1 1,399.28,1 1 1 1,550.8,1 1 1 1,0.55,1 2 2 2,26.23,1 2 2 2
7/23/2014 0:31,6,1 1 1 1,4.463,1 1 1 1,222.3,1 2 1 2,29.23,1 3 1 1,994.7322,1 1 1 1,25.92,1 1 1 1,311.7,1 1 1 1,0.893,1 1 1 1,-2.616,4 1 1 1,0.983,1 1 1 1,5.65,1 1 1 1,376.36,1 1 1 1,40.88,1 1 1 1,416.92,1 1 1 1,558.4,1 1 1 1,0.55,1 2 2 2,26.36,1 2 2 2
7/23/2014 0:46,7,1 1 1 1,4.842,1 1 1 1,219.7,1 2 1 2,29.41,1 3 1 1,994.701,1 1 1 1,25.97,1 1 1 1,312,1 1 1 1,0.89,1 1 1 1,-0.114,4 1 1 1,1.012,1 1 1 1,5.57,1 1 1 1,441.88,1 1 1 1,41.32,1 1 1 1,430.68,1 1 1 1,552.4,1 1 1 1,0.55,1 2 2 2,26.33,1 2 2 2
7/23/2014 1:01,6.6,1 1 1 1,5.127,1 1 1 1,208.6,1 2 1 2,29.44,1 3 1 1,994.6144,1 1 1 1,25.91,1 1 1 1,311.9,1 1 1 1,0.881,1 1 1 1,-3.884,4 3 1 1,1.026,1 1 1 1,6.09,1 1 1 1,359.32,1 1 1 1,40.72,1 1 1 1,431.96,1 1 1 1,560.4,1 1 1 1,0.55,1 2 2 2,26.28,1 2 2 2
7/23/2014 1:16,7.3,1 1 1 1,4.562,1 1 1 1,219.3,1 2 1 2,29.51,1 3 1 1,994.5477,1 1 1 1,25.93,1 1 1 1,312,1 1 1 1,0.89,1 1 1 1,-2.981,4 1 1 1,1.047,1 1 1 1,7.52,1 1 1 1,372.76,1 1 1 1,47.32,1 1 1 1,441.4,1 1 1 1,557.2,1 1 1 1,0.55,1 2 2 2,26.39,1 2 2 2
7/23/2014 1:31,6.9,1 1 1 1,5.038,1 1 1 1,214.6,1 2 1 2,29.66,1 3 1 1,994.3544,1 1 1 1,25.96,1 1 1 1,312.1,1 1 1 1,0.886,1 1 1 1,-3.022,4 3 1 1,1.036,1 1 1 1,5.86,1 1 1 1,285.76,1 1 1 1,77.84,1 1 1 1,482.88,1 1 1 1,566.8,1 1 1 1,0.55,1 2 2 2,26.34,1 2 2 2
